X,Y,OBJECTID,CRSH_ID,DATE_VAL_Y,DATE_VAL_M,DATE_VAL_1,DATE_VAL_D,DAY_OF_WEE,DAY_OF_W_1,MILT_TIME,CASE_NUM,CRSH_TYPE_,CRASH_TYPE,CRSH_LEVL,PRIMARY_CA,PRIMARY__1,SECONDARY_,SECONDARY1,LATITUDE,LONGITUDE,StreetID
1433216.73523101,552115.65960601,5953,1107947,2021,6,June,8,3,Tuesday,2001,20210608200101,29,"Sideswipe, opposite direction",2,0,No contributing circumstance indicated,,,35.252154,-80.898626,
1453828.761481,550182.982731014,5954,951063,2019,1,January,10,5,Thursday,1248,20190110124801,23,"Left turn, same roadway",2,19,Failed to yield right of way,,,35.247908,-80.829476,
1412661.544606,566502.312106013,5955,1042572,2020,8,August,21,6,Friday,2112,20200821211201,14,Pedestrian,1,19,Failed to yield right of way,,,35.290576,-80.96842,
1473203.45898101,499677.434606001,5956,1211586,2023,3,March,3,6,Friday,1714,20230303171402,23,"Left turn, same roadway",1,4,Disregarded traffic signals,,,35.11012,-80.76159,
1481416.23398101,527601.657731012,5957,1171037,2022,8,August,26,6,Friday,1715,20220826171505,24,"Left turn, different roadways",2,19,Failed to yield right of way,,,35.187233,-80.735765,
1481111.18773101,546327.863981009,5958,1064189,2020,12,December,12,7,Saturday,1839,20201212183904,1,Ran off road right,2,8,Failure to reduce speed,,,35.238664,-80.737883,
1451438.794606,572817.974606007,5959,1235928,2023,11,November,24,6,Friday,620,20231124062000,14,Pedestrian,2,33,Unable to determine,,,35.309969,-80.838884,
1418453.87835601,505633.014606014,5960,1184835,2022,12,December,9,6,Friday,1837,20221209183900,24,"Left turn, different roadways",2,9,Improper turn,,,35.123673,-80.945016,
1466217.33148101,533249.83085601,5961,1169377,2022,8,August,9,3,Tuesday,18,20220809001800,14,Pedestrian,1,6,Exceeded authorized speed limit,,,35.202009,-80.786967,
1439277.419606,555639.375231013,5962,1076587,2020,11,November,18,4,Wednesday,2153,20201118215300,23,"Left turn, same roadway",2,3,Disregarded other traffic signs,,,35.262151,-80.878552,
1475733.650231,565360.176481009,5963,1052546,2020,8,August,2,1,Sunday,438,20200802043800,14,Pedestrian,1,,,,,35.29069,-80.757018,
1425658.23898101,513053.890231013,5964,1222616,2023,8,August,5,7,Saturday,1923,20230805192302,24,"Left turn, different roadways",1,32,Other*,,,35.144445,-80.921407,
1454104.54835601,536197.135231003,5965,1117213,2021,8,August,26,5,Thursday,214,20210826021401,1,Ran off road right,2,33,Unable to determine,,,35.2095,-80.82769,
1485707.47148101,531657.208356008,5966,1096251,2021,5,May,15,7,Saturday,17,20210515001701,1,Ran off road right,2,27,"Swerved or avoided due to wind, slippery surface, vehicle, object, non-motorist",,,35.19858,-80.72164,
1449666.840231,547711.197731003,5967,984280,2019,10,October,22,3,Tuesday,2050,20191022205000,14,Pedestrian,1,0,No contributing circumstance indicated,,,35.240906,-80.84326,
1465566.14398101,550701.350856006,5968,1238103,2023,12,December,10,1,Sunday,1724,20231210172405,30,Angle,2,2,Disregarded stop sign,,,35.24992,-80.7902,
1468457.258356,576568.463981003,5969,1199753,2023,2,February,1,4,Wednesday,156,20230129015600,14,Pedestrian,1,0,No contributing circumstance indicated,,,35.321125,-80.782073,
1461733.09835601,524759.363981009,5970,1121074,2021,10,October,4,2,Monday,1439,20211004143905,27,Head on,1,11,Crossed centerline/going wrong way,,,35.178461,-80.80146,
1468209.963356,539118.506481007,5971,1143674,2022,5,May,29,1,Sunday,2157,20220529215701,14,Pedestrian,1,8,Failure to reduce speed,,,35.21823,-80.78065,
1448347.86273101,512508.323981002,5972,1096863,2021,5,May,9,1,Sunday,1606,20210509160600,14,Pedestrian,2,7,Exceeded safe speed for conditions,,,35.144129,-80.845485,
1468603.805856,547955.272106007,5973,1114228,2021,4,April,24,7,Saturday,2106,20210424210601,14,Pedestrian,1,8,Failure to reduce speed,,,35.242526,-80.779862,
1449455.290231,542576.062106013,5974,1214511,2023,6,June,5,2,Monday,707,20230605070702,14,Pedestrian,2,0,No contributing circumstance indicated,,,35.226788,-80.843649,
1449655.72460601,543365.148356006,5975,950486,2019,5,May,25,7,Saturday,851,20190525085100,30,Angle,2,4,Disregarded traffic signals,,,35.228966,-80.843027,
1474592.74960601,536297.613981009,5976,1118751,2021,9,September,11,7,Saturday,1832,20210911183203,14,Pedestrian,2,20,Inattention,,,35.210793,-80.759115,
1447495.96710601,490265.81523101,5977,1213555,2023,5,May,28,1,Sunday,243,20230528024300,1,Ran off road right,1,7,Exceeded safe speed for conditions,,,35.08298,-80.84695,
1472490.40898101,565409.755231008,5978,1233107,2023,11,November,1,4,Wednesday,814,20231101081400,23,"Left turn, same roadway",2,33,Unable to determine,,,35.290668,-80.767888,
1440552.278981,543144.26835601,5979,1053760,2020,10,October,1,5,Thursday,2042,20201001204202,30,Angle,1,2,Disregarded stop sign,,,35.227891,-80.873492,
1498051.48648101,541848.683981001,5980,1050231,2020,6,June,25,5,Thursday,511,20200625051100,27,Head on,1,11,Crossed centerline/going wrong way,,,35.22716,-80.680903,
1420652.37835601,553600.680231005,5981,925914,2019,1,January,4,6,Friday,1245,20190104124802,27,Head on,2,11,Crossed centerline/going wrong way,,,35.255566,-80.940801,
1456843.32023101,554896.80023101,5982,1196458,2023,1,January,1,1,Sunday,1823,20230101182301,30,Angle,2,7,Exceeded safe speed for conditions,,,35.26101,-80.81967,
1418723.76460601,505960.067106009,5983,939886,2019,1,January,5,7,Saturday,346,20190105034600,14,Pedestrian,1,0,No contributing circumstance indicated,,,35.124586,-80.944135,
1478355.64148101,572364.671481013,5984,1105604,2021,6,June,26,7,Saturday,2040,20210626204600,29,"Sideswipe, opposite direction",2,20,Inattention,,,35.31006,-80.748646,
1438254.22648101,539110.458981007,5985,1122398,2021,10,October,16,7,Saturday,1615,20211016153800,21,"Rear end, slow or stop",2,0,No contributing circumstance indicated,,,35.21669,-80.88093,
1484546.30085601,536738.043356001,5986,1094353,2021,5,May,3,2,Monday,214,20210503021400,2,Ran off road left,1,6,Exceeded authorized speed limit,,,35.212483,-80.725822,
1484474.72210601,485600.493981004,5987,1104461,2021,6,June,21,2,Monday,1447,20210621144704,0,Unknown,2,34,Unknown,,,35.07199,-80.72309,
1465670.294606,573135.423356012,5988,964860,2019,8,August,11,1,Sunday,1513,20190811151301,23,"Left turn, same roadway",2,19,Failed to yield right of way,,,35.311556,-80.791207,
1425864.870856,535488.932731003,5989,934142,2019,2,February,9,7,Saturday,1450,20190209145003,23,"Left turn, same roadway",2,4,Disregarded traffic signals,,,35.206089,-80.922169,
1419469.81585601,507773.153981,5990,979179,2019,10,October,15,3,Tuesday,2058,20191015205801,23,"Left turn, same roadway",1,4,Disregarded traffic signals,0,None (no unusual conditions),35.129607,-80.941759,
1444435.119606,578841.22210601,5991,1025161,2020,6,June,12,6,Friday,1041,20200612104104,14,Pedestrian,2,20,Inattention,,,35.326157,-80.862735,
1471229.729606,550338.391481012,5992,1227912,2023,9,September,23,7,Saturday,59,20230923005902,1,Ran off road right,1,6,Exceeded authorized speed limit,,,35.249202,-80.771211,
1466300.76648101,580947.353356004,5993,1228611,2023,9,September,16,7,Saturday,2020,20230916202002,24,"Left turn, different roadways",1,30,Alcohol use,,,35.333048,-80.789566,
1451070.22585601,572508.478356004,5994,1077063,2021,2,February,12,6,Friday,44,20210212004404,19,Fixed object,2,20,Inattention,,,35.3091,-80.8401,
1474435.40648101,536437.630856007,5995,1197760,2023,1,January,18,4,Wednesday,1823,20220118182301,14,Pedestrian,2,20,Inattention,,,35.21117,-80.75965,
1424447.73835601,548206.637731001,5996,1176328,2022,10,October,4,3,Tuesday,2322,20221004232202,27,Head on,2,20,Inattention,,,35.240951,-80.927739,
1480808.700856,544522.619606003,5997,1230553,2023,10,October,12,5,Thursday,1350,20231012135000,14,Pedestrian,2,0,No contributing circumstance indicated,,,35.23369,-80.73879,
1484112.96773101,575440.845231012,5998,1140286,2022,4,April,30,7,Saturday,2010,20220430201000,23,"Left turn, same roadway",1,34,Unknown,,,35.318788,-80.72953,
1475165.06273101,535939.12773101,5999,993295,2019,12,December,29,1,Sunday,307,20191229030703,30,Angle,2,30,Alcohol use,,,35.209836,-80.757178,
1422896.700231,512375.453981012,6000,1232684,2023,10,October,29,1,Sunday,15,20231029001500,25,"Right turn, same roadway",2,4,Disregarded traffic signals,,,35.142434,-80.930599,
1468238.90648101,549553.972731009,6001,1226493,2023,9,September,11,2,Monday,954,20230911095400,24,"Left turn, different roadways",1,6,Exceeded authorized speed limit,,,35.2469,-80.78118,
1482174.66085601,554240.859606013,6002,1133757,2022,2,February,15,3,Tuesday,1448,20220215144802,21,"Rear end, slow or stop",1,30,Alcohol use,,,35.260454,-80.734785,
1463321.84710601,535177.443356007,6003,1194589,2022,12,December,16,6,Friday,1309,20221216130900,1,Ran off road right,2,7,Exceeded safe speed for conditions,,,35.207161,-80.796775,
1438490.08585601,512901.092106014,6004,1110461,2021,7,July,17,7,Saturday,1717,20210717173001,27,Head on,2,11,Crossed centerline/going wrong way,,,35.1447,-80.87848,
1445600.293981,537665.010856003,6005,1030781,2020,5,May,4,2,Monday,1112,20200504111200,30,Angle,1,19,Failed to yield right of way,,,35.213099,-80.856248,
1433351.81460601,536155.540856004,6006,954678,2019,6,June,16,1,Sunday,2025,20190616202501,15,Pedalcyclist,2,20,Inattention,,,35.208316,-80.897152,
1455454.027731,552730.973981008,6007,1209453,2023,4,April,24,2,Monday,1807,20230424180704,30,Angle,2,4,Disregarded traffic signals,,,35.25499,-80.82419,
1408526.92148101,571430.453981012,6008,1144381,2022,6,June,5,1,Sunday,1058,20220605105803,1,Ran off road right,2,33,Unable to determine,,,35.303888,-80.982603,
1440563.05210601,539457.742731005,6009,946176,2019,4,April,18,5,Thursday,736,20190418073600,23,"Left turn, same roadway",2,9,Improper turn,,,35.217764,-80.873223,
1454503.40960601,540403.523981005,6010,1068611,2020,9,September,6,1,Sunday,339,20200906033900,14,Pedestrian,1,,,,,35.221076,-80.826614,
1411581.120856,519905.617106006,6011,969999,2019,9,September,7,7,Saturday,1430,20190907143002,14,Pedestrian,2,20,Inattention,,,35.16251,-80.968943,
1425789.634606,556825.590231001,6012,977650,2019,5,May,2,5,Thursday,849,20190502084902,27,Head on,1,7,Exceeded safe speed for conditions,,,35.2647,-80.923805,
1437378.54710601,559598.703981012,6013,1026345,2020,6,June,18,5,Thursday,704,20200618070401,21,"Rear end, slow or stop",2,20,Inattention,,,35.272929,-80.885164,
1468291.83460601,550506.714606002,6014,1232085,2023,10,October,24,3,Tuesday,2048,20231024204801,14,Pedestrian,2,34,Unknown,,,35.24952,-80.78106,
1424357.057106,534568.827106014,6015,980828,2019,6,June,2,1,Sunday,2211,20190602221101,24,"Left turn, different roadways",1,2,Disregarded stop sign,,,35.203481,-80.927156,
1476010.78835601,525201.097731009,6016,1031041,2020,7,July,7,3,Tuesday,1549,20200707154904,28,"Sideswipe, same direction",2,19,Failed to yield right of way,,,35.180377,-80.753712,
1456870.043356,562118.240856007,6017,984092,2019,11,November,7,5,Thursday,1958,20191107195804,14,Pedestrian,1,6,Exceeded authorized speed limit,,,35.28085,-80.820024,
1451575.47085601,557506.598981008,6018,1002295,2019,10,October,11,6,Friday,536,20191011053600,14,Pedestrian,1,0,No contributing circumstance indicated,,,35.267913,-80.837476,
1433881.61335601,537428.191481009,6019,1100156,2021,5,May,22,7,Saturday,259,20210522025903,2,Ran off road left,1,30,Alcohol use,,,35.21184,-80.89546,
1480970.638356,522031.913356006,6020,1124265,2021,11,November,2,3,Tuesday,2038,20211102203800,27,Head on,1,11,Crossed centerline/going wrong way,,,35.17191,-80.73693,
1459321.20148101,540484.154606014,6021,1196891,2023,1,January,5,5,Thursday,1712,20230105171201,15,Pedalcyclist,1,19,Failed to yield right of way,,,35.22154,-80.81049,
1468865.340231,492848.633356005,6022,1011112,2020,3,March,27,6,Friday,2255,20200327225701,20,Parked motor vehicle,2,20,Inattention,,,35.091147,-80.775685,
1463944.602106,566101.563981012,6023,1032440,2020,7,July,6,2,Monday,1132,20200706113200,21,"Rear end, slow or stop",2,20,Inattention,,,35.292147,-80.796564,
1420458.290231,507503.758981004,6024,1118306,2021,9,September,6,2,Monday,240,20210906024301,1,Ran off road right,2,6,Exceeded authorized speed limit,,,35.12892,-80.938436,
1484160.20398101,540438.259606004,6025,1228209,2023,9,September,25,2,Monday,1955,20230925195500,32,Other collision with vehicle*,2,33,Unable to determine,,,35.22263,-80.72733,
1437224.95773101,538881.726481006,6026,2244260,2021,7,July,31,7,Saturday,46,20210731004602,14,Pedestrian,1,30,Alcohol use,,,35.216008,-80.884361,
1430036.56460601,542606.401481003,6027,995209,2019,12,December,7,7,Saturday,2148,20191207214800,2,Ran off road left,1,26,"Operated vehicle in erratic, reckless, careless, negligent or aggressive manner",,,35.225863,-80.908664,
1433846.339606,537411.392731011,6028,1195853,2022,12,December,27,3,Tuesday,849,20221227083500,2,Ran off road left,1,6,Exceeded authorized speed limit,,,35.211792,-80.895577,
1469875.23460601,542706.138981014,6029,1044795,2020,9,September,13,1,Sunday,1434,20200913143400,21,"Rear end, slow or stop",2,32,Other*,,,35.228168,-80.77529,
1432710.558356,577808.804606006,6030,1228729,2023,9,September,29,6,Friday,1555,20230929155901,30,Angle,2,19,Failed to yield right of way,,,35.32271,-80.90197,
1472830.82648101,560556.95648101,6031,1115495,2021,8,August,11,4,Wednesday,2357,20210805235700,14,Pedestrian,1,8,Failure to reduce speed,,,35.277353,-80.766458,
1412405.01960601,566660.289606005,6032,1056120,2020,10,October,13,3,Tuesday,2200,20201013220002,24,"Left turn, different roadways",2,19,Failed to yield right of way,,,35.290996,-80.96929,
1469451.746481,553583.604606003,6033,1209194,2023,4,April,20,5,Thursday,2213,20230420221300,1,Ran off road right,1,14,Overcorrected/oversteered,,,35.25803,-80.77736,
1483536.67398101,514468.412106007,6034,1125735,2021,11,November,16,3,Tuesday,725,20211116072501,24,"Left turn, different roadways",2,9,Improper turn,,,35.151254,-80.727904,
1459821.02273101,543144.291481003,6035,1073386,2021,1,January,4,2,Monday,1348,20210104134803,14,Pedestrian,1,21,Improper backing,,,35.228873,-80.808979,
1432894.37648101,549969.056481004,6036,1177438,2022,10,October,13,5,Thursday,1718,20221013171800,14,Pedestrian,2,33,Unable to determine,,,35.24624,-80.899568,
1421615.17835601,510764.54960601,6037,992120,2019,12,December,20,6,Friday,1510,20191220151005,14,Pedestrian,1,26,"Operated vehicle in erratic, reckless, careless, negligent or aggressive manner",,,35.13794,-80.93478,
1438792.246481,527509.145856008,6038,1128619,2021,12,December,17,6,Friday,1513,20211217151306,21,"Rear end, slow or stop",2,20,Inattention,,,35.184847,-80.878394,
1429504.541481,563120.807731003,6039,1244256,2021,4,April,22,5,Thursday,2023,20210422202302,27,Head on,1,30,Alcohol use,,,35.282191,-80.911768,
1433670.356481,542022.765231013,6040,1018142,2020,3,March,8,1,Sunday,333,20200308033301,23,"Left turn, same roadway",1,30,Alcohol use,,,35.224451,-80.896461,
1456631.60773101,571815.839606002,6041,1098221,2021,5,May,23,1,Sunday,1308,20210523130801,21,"Rear end, slow or stop",2,8,Failure to reduce speed,,,35.307479,-80.821419,
1466045.289606,549850.405231014,6042,1071322,2021,1,January,7,5,Thursday,1844,20210107184402,14,Pedestrian,2,30,Alcohol use,,,35.247606,-80.788544,
1440054.367731,555012.777106002,6043,1222979,2023,8,August,14,2,Monday,951,20230814095101,30,Angle,2,19,Failed to yield right of way,,,35.26047,-80.87591,
1442402.69523101,475485.762106001,6044,1137290,2022,3,March,26,7,Saturday,121,20220326012104,2,Ran off road left,2,11,Crossed centerline/going wrong way,,,35.042114,-80.863045,
1423647.39085601,529615.308981001,6045,1046273,2020,9,September,19,7,Saturday,748,20200919074800,2,Ran off road left,2,6,Exceeded authorized speed limit,,,35.189835,-80.929209,
1427727.25148101,543822.654606014,6046,1125815,2021,11,November,16,3,Tuesday,1852,20211116185201,14,Pedestrian,1,0,No contributing circumstance indicated,,,35.229082,-80.916474,
1433782.16023101,541996.240231007,6047,979147,2019,7,July,11,5,Thursday,1712,20190711171205,14,Pedestrian,1,0,No contributing circumstance indicated,,,35.224384,-80.896085,
1439631.63023101,584756.388981014,6048,1096853,2020,12,December,11,6,Friday,819,20201211081904,1,Ran off road right,1,6,Exceeded authorized speed limit,,,35.342158,-80.879212,
1471274.54585601,541015.468981013,6049,948246,2019,5,May,11,7,Saturday,704,20190511070400,2,Ran off road left,2,,,,,35.223592,-80.770504,
1461273.08335601,534163.72210601,6050,1052573,2020,10,October,16,6,Friday,2120,20201016212502,14,Pedestrian,2,31,Drug use,,,35.204274,-80.803571,
1484561.69273101,512930.905231014,6051,1173950,2022,9,September,16,6,Friday,2039,20220916203905,21,"Rear end, slow or stop",2,33,Unable to determine,,,35.147079,-80.724386,
1481423.619606,527596.796481013,6052,1142014,2022,5,May,15,1,Sunday,800,20220515080002,24,"Left turn, different roadways",2,4,Disregarded traffic signals,,,35.18722,-80.73574,
1424610.435231,552109.718356013,6053,966556,2019,8,August,20,3,Tuesday,1626,20190820162600,1,Ran off road right,2,34,Unknown,,,35.251682,-80.927448,
1438196.17835601,510405.937731013,6054,1051718,2020,9,September,6,1,Sunday,426,20200906042600,27,Head on,1,0,No contributing circumstance indicated,,,35.13783,-80.879305,
1437586.45585601,510467.357106,6055,1227796,2023,9,September,19,3,Tuesday,1746,20230919174600,27,Head on,1,6,Exceeded authorized speed limit,,,35.137967,-80.881348,
1502856.48273101,535662.772731006,6056,1009306,2020,3,March,5,5,Thursday,2155,20200305215801,14,Pedestrian,1,,,,,35.210388,-80.664468,
1409015.89398101,569704.692106009,6057,1059798,2020,11,November,22,1,Sunday,1741,20201122174103,29,"Sideswipe, opposite direction",2,11,Crossed centerline/going wrong way,,,35.299174,-80.980849,
1451859.419606,540896.750231013,6058,1045573,2020,9,September,17,5,Thursday,1314,20200917131400,20,Parked motor vehicle,2,8,Failure to reduce speed,0,None (no unusual conditions),35.222297,-80.835496,
1428323.39023101,543495.915231004,6059,986079,2019,8,August,30,6,Friday,2139,20190830213901,23,"Left turn, same roadway",1,26,"Operated vehicle in erratic, reckless, careless, negligent or aggressive manner",,,35.228216,-80.914457,
1466943.22148101,549884.835856006,6060,972054,2019,8,August,29,5,Thursday,2248,20190082922480,14,Pedestrian,1,0,No contributing circumstance indicated,,,35.247745,-80.785539,
1492792.60835601,573873.81523101,6061,1135666,2022,3,March,8,3,Tuesday,1333,20220308133300,14,Pedestrian,1,20,Inattention,,,35.314895,-80.700347,
1420624.67273101,561007.869606003,6062,989801,2019,12,December,4,4,Wednesday,1607,20191204160703,24,"Left turn, different roadways",1,19,Failed to yield right of way,,,35.275913,-80.941379,
1467874.840856,536907.015856013,6063,1117619,2021,8,August,29,1,Sunday,1855,20210829185503,14,Pedestrian,2,0,No contributing circumstance indicated,,,35.212138,-80.781639,
1435664.479606,533157.12835601,6064,988569,2019,12,December,5,5,Thursday,2239,20191204223901,24,"Left turn, different roadways",2,26,"Operated vehicle in erratic, reckless, careless, negligent or aggressive manner",,,35.2002,-80.88922,
1486233.29585601,523324.204606012,6065,1129489,2021,12,December,26,1,Sunday,1847,20211226184700,27,Head on,1,11,Crossed centerline/going wrong way,,,35.175712,-80.719397,
1420447.70398101,579826.022106007,6066,1164294,2022,6,June,30,5,Thursday,612,20220630061200,14,Pedestrian,2,33,Unable to determine,,,35.327599,-80.943206,
1487366.31085601,522270.122731,6067,1127304,2021,12,December,2,5,Thursday,1726,20211202161202,19,Fixed object,2,26,"Operated vehicle in erratic, reckless, careless, negligent or aggressive manner",,,35.17287,-80.715545,
1446679.36710601,571527.648981005,6068,1129684,2021,12,December,29,4,Wednesday,1151,20211229115101,1,Ran off road right,2,32,Other*,,,35.306181,-80.854754,
1489503.635856,577149.959606007,6069,1213419,2023,5,May,27,7,Saturday,204,20230527020402,1,Ran off road right,2,6,Exceeded authorized speed limit,,,35.32374,-80.71156,
1481498.24835601,565758.839606002,6070,989325,2019,11,November,22,6,Friday,1415,20191122141505,30,Angle,1,26,"Operated vehicle in erratic, reckless, careless, negligent or aggressive manner",,,35.292064,-80.737726,
1442228.17335601,474848.397731006,6071,1201229,2023,2,February,10,6,Friday,1228,20230210122800,27,Head on,1,11,Crossed centerline/going wrong way,,,35.040354,-80.863588,
1461925.03023101,518468.84648101,6072,1177554,2022,10,October,3,2,Monday,1401,20221003140103,1,Ran off road right,1,14,Overcorrected/oversteered,,,35.161189,-80.800436,
1418637.83460601,564037.205231011,6073,1110867,2021,7,July,9,6,Friday,2212,20210709221200,6,Crossed centerline/median,1,26,"Operated vehicle in erratic, reckless, careless, negligent or aggressive manner",,,35.284128,-80.948234,
1417550.747106,516664.583356008,6074,1201946,2023,2,February,16,5,Thursday,1511,20230216151100,30,Angle,2,19,Failed to yield right of way,,,35.15393,-80.94876,
1465358.510856,551109.142106012,6075,1193567,2022,6,June,4,7,Saturday,604,20220604060401,2,Ran off road left,1,11,Crossed centerline/going wrong way,,,35.25103,-80.79092,
1431036.417731,528555.309606001,6076,1036037,2020,7,July,21,3,Tuesday,1615,20200721153600,24,"Left turn, different roadways",2,4,Disregarded traffic signals,,,35.187315,-80.904414,
1465316.837731,549163.557731003,6077,979123,2019,2,February,1,6,Friday,2354,20190201235400,14,Pedestrian,1,0,No contributing circumstance indicated,,,35.245683,-80.790942,
1477686.45648101,533666.918356001,6078,934011,2019,2,February,18,2,Monday,254,20190218025403,21,"Rear end, slow or stop",2,6,Exceeded authorized speed limit,,,35.203716,-80.748604,
1489309.588356,581603.272106007,6079,1224814,2023,8,August,27,1,Sunday,1754,20230828175400,24,"Left turn, different roadways",1,6,Exceeded authorized speed limit,,,35.335965,-80.712468,
1418382.51648101,505516.837731004,6080,979125,2019,3,March,7,5,Thursday,2138,20190307213802,1,Ran off road right,1,8,Failure to reduce speed,,,35.12335,-80.945247,
1466603.684606,549684.554606006,6081,1066306,2020,12,December,20,1,Sunday,2212,20201220221202,14,Pedestrian,1,,,,,35.247178,-80.786664,
1437549.368356,538960.020231009,6082,1088174,2021,4,April,4,1,Sunday,328,20210404032800,1,Ran off road right,2,,,,,35.21624,-80.88328,
1413013.29585601,521914.985231012,6083,1051943,2020,10,October,16,6,Friday,1147,20201016114700,30,Angle,2,20,Inattention,0,None (no unusual conditions),35.168108,-80.964285,
1433958.05335601,545309.751481012,6084,942822,2019,4,April,7,1,Sunday,1155,20190407115500,27,Head on,2,8,Failure to reduce speed,,,35.233496,-80.895708,
1464730.18898101,559681.185856014,6085,1006640,2020,3,March,4,4,Wednesday,1624,20200304162400,30,Angle,2,20,Inattention,,,35.274548,-80.793543,
1466962.602731,509206.572106004,6086,1006744,2019,11,November,24,1,Sunday,1534,20191124153402,14,Pedestrian,1,0,No contributing circumstance indicated,,,35.135993,-80.783027,
1431920.087106,540781.126481012,6087,1130640,2022,1,January,9,1,Sunday,1249,20220109124901,1,Ran off road right,1,6,Exceeded authorized speed limit,,,35.220948,-80.902241,
1461181.617731,560162.671481013,6088,1082213,2021,3,March,11,5,Thursday,2102,20210311210203,14,Pedestrian,2,6,Exceeded authorized speed limit,,,35.275694,-80.80546,
1409586.88023101,514989.570231006,6089,1018160,2020,5,May,1,6,Friday,1933,20200501193303,14,Pedestrian,2,,,,,35.148896,-80.975287,
1438889.53648101,515857.269606009,6090,1062760,2020,1,January,21,3,Tuesday,1559,20200121155900,14,Pedestrian,1,0,No contributing circumstance indicated,0,None (no unusual conditions),35.152842,-80.877331,
1464166.292106,554893.771481007,6091,1239586,2023,12,December,21,5,Thursday,1125,20231221115802,21,"Rear end, slow or stop",2,8,Failure to reduce speed,,,35.261368,-80.795142,
1439241.04898101,517293.178356007,6092,950883,2019,4,April,24,4,Wednesday,1821,20190424182100,14,Pedestrian,1,0,No contributing circumstance indicated,,,35.156805,-80.876246,
1466712.52085601,561717.359606013,6093,1234409,2023,11,November,12,1,Sunday,233,20231112023300,14,Pedestrian,1,8,Failure to reduce speed,,,35.28024,-80.787025,
1420251.635856,509538.967106014,6094,1200923,2023,2,February,8,4,Wednesday,1619,20230208161903,14,Pedestrian,2,0,No contributing circumstance indicated,,,35.1345,-80.93926,
1446057.247106,567046.632731006,6095,1052349,2020,10,October,17,7,Saturday,344,20201017034400,2,Ran off road left,2,33,Unable to determine,,,35.293839,-80.856558,
